	Cancer_cells	Stromal_cells	Anti-Inflammatory_macro/mono	Pro-Inflammatory_macro/mono	Other_cells	Bcells	Regulatory_CD4_Tcells	CD4_Tcells	Proliferative_Tcells	NK_cells	CD8_Tcells
S100P	10.3705075761241	0.293162355614488	0.213016404575348	0.175023324152156	0.131654541559058	0.0671341690054258	0.105426283962457	0.0686782767634402	0.139547566149436	0.0812779532506629	0.129290186108163
ELF3	10.7229501329241	0.239338442858481	0.215639542277095	0.142596647016518	0.113249588381311	0.0584329445985918	0.101940607656693	0.0686471876580098	0.0935819229618442	0.0784743137354252	0.0659482045488957
CD24	16.5938420893735	0.337890318491988	0.190283781996475	0.161948407432869	0.101471079561577	0.545732123239013	0.109088113040544	0.0882433072623964	0.105689872308925	0.0567929859595744	0.0996335281359792
IFI27	25.5897270618791	11.0914456707754	3.48190437981407	0.636182419063008	0.354976175436651	0.259255611099104	0.238828830391144	0.190819180794022	0.38727131280345	0.185897898820678	0.296156559287223
CEACAM5	13.635279565064	0.133684778103458	0.0913735277348411	0.0692741861580953	0.0569147394487556	0.0625713894937959	0.0299275258447143	0.0419919833026337	0.0497387293007372	0.0180841030795716	0.0439393609703282
PIGR	13.0420435982955	0.158903000530474	0.163729378229105	0.0826559518097359	0.112602274096858	0.0662158577666494	0.0361862622347235	0.0752885069537394	0.077188558887903	0.0672937464436484	0.0530163005166225
TFF1	10.3109347316297	0.183216737039951	0.143726449583697	0.0956279575991244	0.0942966007590817	0.110987670126326	0.0497293193371625	0.0672806058209856	0.0950817700817701	0.0428019730868996	0.0725242795145104
C19orf33	8.04614395165488	0.171552659772442	0.170586417614955	0.10682492199988	0.105781769508778	0.0195850186740321	0.0451723517143206	0.0401166778343463	0.10665296888598	0.0796112199362266	0.05398338757687
S100A6	148.44922804664	36.1639076682324	18.8759270856816	15.4159890256843	5.37831245671007	1.52528691989283	4.56792680249728	4.20689522804141	7.99791326229043	2.5476288721736	3.47611403294451
GPX2	9.84129118487561	0.33856326082041	0.273452065216534	0.160419356159466	0.0973313304683126	0.0873724642850982	0.0842550980486608	0.0798889536767654	0.104037823780264	0.0957619282074006	0.0694054071503906
GDF15	6.06011327498442	1.01283303124608	0.169362154832565	0.0762970748497461	0.0469485412834463	0.0540622466682021	0.0543585756418127	0.0424814609242741	0.0774433106920246	0.0411707247042327	0.0562890777615689
CEACAM6	8.07123797062958	0.0649079061636324	0.0639096573070637	0.0556864524275398	0.0497812745368527	0.0483947141426597	0.0385243248585107	0.0392451825193462	0.0674715703570001	0.0241547443356348	0.0414226863129989
S100A14	6.03927580647996	0.171551779158713	0.126779183216732	0.0932689840348195	0.0829936039429297	0.0246950845239125	0.0571539086444371	0.0363808638228035	0.050121335502547	0.0402685686173525	0.0455251277375974
PERP	8.78129602708671	0.765285965830973	0.099797844118008	0.0756334282109693	0.122335422655684	0.09953282366125	0.2152079060697	0.278687163191867	0.432535253226876	0.0769744308025867	0.165773900391275
MMP7	3.93442542539129	0.1279681520016	0.111814707547856	0.0284061248977846	0.0540635675998097	0.0340480656976821	0.0266767766980896	0.0377099036731209	0.028871863430687	0.00730751580935404	0.0209774699064058
SPINT2	10.7721787708811	0.220123984944267	1.81349284012353	0.496924002806725	0.521969127868345	0.275929330638424	0.104974129688213	0.114552414330423	0.118197767049583	0.0742072073786858	0.0726677792727494
SPINK1	10.4616953412414	0.201824927742321	0.16197004242152	0.0599545253643002	0.06064500211691	0.0400216808477696	0.0564462666009599	0.0592408786252194	0.069503159836813	0.0475538171622447	0.0700266936659046
PHLDA2	8.04347604730081	1.56268367046642	0.742895179920469	0.564244845544196	0.22311072979557	0.0740286845985155	0.226241706133367	0.141211847844521	0.148778551461775	0.0780930483076481	0.103670179176662
CLDN7	6.49717270660219	0.125414612956365	0.18647845473399	0.0742478731150727	0.0476648961800448	0.0235429747090786	0.0375181125460721	0.0427018905210312	0.0559450187429204	0.0279454453116656	0.0410104871298211
SFN	4.17518587260803	0.0810219652715793	0.0591642273444665	0.0410882549915734	0.0571721343598101	0.0298073806099945	0.0459651240810994	0.0262523706251831	0.0763780809557211	0.0471248495852462	0.0478730440520258
SMIM22	6.03961158414589	0.0956883853833928	0.0847643877484993	0.0553451826133262	0.0507909475328585	0.0197717417746203	0.0610705358221359	0.0622697637402321	0.0411507949575342	0.0351584620042645	0.034226675798574
SLPI	4.01646975148589	0.163745196064433	0.0787458730295822	0.047983124750293	0.0288631482538339	0.0554113096942383	0.0244101789005213	0.0241981559478119	0.0217072891705245	0.0282858169471021	0.0183320101870753
LGALS3	20.2373256498963	3.31602937552851	6.18557638749693	1.80578116142349	0.656387691780068	0.152960388530087	0.68722677980428	0.549115641299	1.10330667055263	0.342053043892668	0.46100256260477
GPRC5A	4.58635447324932	0.557140057558186	0.082784606956774	0.0682669403781111	0.0519002136049998	0.0322944562440361	0.0311235805530159	0.0177076641246289	0.0534075141931375	0.0171982062344501	0.0300133326194635
TM4SF1	7.95525979143786	4.3566543529301	0.12218122614633	0.182383671896054	0.0718216774561537	0.0579339848228689	0.0650295229024711	0.056143669383669	0.0967910388720288	0.0276511219598787	0.0622019532918066
CKB	6.34779288099311	0.259322389902192	0.227004575960191	0.0581499395642664	0.0565062748972119	0.0446342516814318	0.043738718252454	0.0413164591718662	0.0840373961598239	0.0316405352706236	0.0383328258666524
MAL2	2.97996928989403	0.0460689278955741	0.0584173488204776	0.0254853804661094	0.0279054456763816	0.00452805830957091	0.026595904537081	0.0215322256450584	0.0233572997944731	0.0201423830235915	0.0196590594762927
PRAP1	4.21522017158852	0.0746093787504172	0.093154889445259	0.037592933382081	0.0595468164857162	0.075394952413586	0.0328838682572714	0.0521930583552118	0.0786085225782217	0.0343658748780728	0.0295057507389165
GSTP1	21.8619406929608	5.47950284277559	4.60794520978419	2.6557541682538	2.21315281573	0.627905570539884	0.402542790643286	0.431727721739041	1.7161635504424	1.31301762333851	0.701458591720017
PRSS3	4.43583533138545	0.139906468490477	0.0462854138354981	0.0502336343450496	0.0498064366337973	0.0162614145668141	0.0233661396932335	0.0235836887864459	0.0482633084608412	0.0554970223826508	0.0164864707666912
S100A16	4.95837787557926	2.19040988165167	0.128782797167032	0.0732118495312154	0.065171027130704	0.0375215196167887	0.0553522281881588	0.0391610903212323	0.0519243977237303	0.0499948177770196	0.0244349269025706
TSPAN1	4.02032908651889	0.0983491386565737	0.0724570493794895	0.0456535899340126	0.0364646476949986	0.0369899518370025	0.0193471667730774	0.0348325470843456	0.0673716255869245	0.00973359326285971	0.0236511416700687
ATP1B1	6.42458015817517	0.303878364838475	0.494027427110433	0.200259242621339	0.144586973894427	0.0409200398619945	0.156699995004558	0.0328525326608457	0.077341669311021	0.0617507899568572	0.0605944743163304
MDK	3.78808698344316	2.1601007703319	0.0844594603117244	0.0469508079205488	0.0592249578427864	0.0140222774758309	0.0454942278074664	0.0419246278396834	0.0498100954995681	0.0461083924259276	0.0663068058391448
CD9	12.9045552340245	2.98564125914461	3.18509827329308	0.470190087571128	0.814594872401921	0.146523898544867	0.0877716797172984	0.0915640547447463	0.202594467782179	0.231908726159669	0.193185327674253
NQO1	3.75339903244871	0.385612072592455	0.125339154503953	0.0414544154856035	0.045409490914566	0.020582417027339	0.0594770134018157	0.033023225837746	0.0738820814868133	0.052604350446199	0.0531961026119302
MGST1	4.02737573714767	0.401372377061265	0.365887593662739	0.241092266958997	0.0598327524639524	0.0510485777471536	0.0183094373565595	0.0247919452623692	0.0693738008605383	0.04512327057028	0.012653927203562
MUC13	3.6721928045124	0.090533353503337	0.0628858374351058	0.047419325816047	0.0395087386781007	0.0181773018719952	0.0394548478100872	0.0370773251438442	0.0652855758093178	0.0253846193636174	0.0203735782418509
TMEM54	3.34453566657676	0.250290878576893	0.0849628973646691	0.0490248908258923	0.0128982991761206	0.0546633912572443	0.00736822926889222	0.0183224405956598	0.0238635204217815	0.0246836524701774	0.0186880117801388
TACSTD2	2.67578177598591	0.127139480605151	0.0433869588774425	0.032114952261835	0.0350749581723104	0.00376475376475376	0.0211697743070292	0.0148178296326444	0.0323051948051948	0.0214209048767872	0.0100787198348174
FAM3D	3.09839339006945	0.0652421865153211	0.0281845340434753	0.0184725132338224	0.0207439648385938	0.0135667753914017	0.0189316472962518	0.0160434979603577	0.0409099978983523	0.0125725636606088	0.00868871800159522
CYSTM1	4.72590261859549	1.12905800805589	0.803231966086945	0.49184296167574	0.260996252483671	0.204888087547071	0.103595554126935	0.147206686875568	0.194802500466147	0.103456613340197	0.11553393758365
TMEM141	5.0324672485096	0.665216833084048	0.479014240986003	0.149330468796696	0.158690382210905	0.141084079655515	0.107839267985162	0.0988421864450185	0.266915874877419	0.148963836289563	0.117791046783282
AGPAT2	3.66829278768833	0.527872447731557	0.579709094573304	0.186863443011026	0.131132705054698	0.0550007410783427	0.0920329289737619	0.0738096387237032	0.196012808962856	0.0928601937723191	0.127521251746967
PDZK1IP1	2.40425915500063	0.0526214994075384	0.0491598494948148	0.0265533388096234	0.0720460622100199	0.030560032742121	0.0120174795480762	0.011461060862179	0.019811385218423	0.00928646831583398	0.0317570625985515
RAB25	2.53660232027791	0.0606975971506805	0.0309487732570366	0.024367250943791	0.0162960079132095	0.0140157383854863	0.00957237474910624	0.0132695162395809	0.0142656133968249	0.0162157402186974	0.00995019725002568
MISP	2.82945690525025	0.0351337974762768	0.0651625154290822	0.0377190841438736	0.0313129165503489	0.017945499878273	0.0179522879868943	0.0125440895256206	0.0274792206729322	0.00988999719522277	0.0188146001325496
KLF5	3.18280450521384	0.0941735268467253	0.0352475527831852	0.0320881066873702	0.0369214880782879	0.015537886291084	0.0232532660172657	0.021375180207032	0.024702886206145	0.0172598273613879	0.0153288449350081
CAMK2N1	2.80063755079703	0.43014619780542	0.0574518089385402	0.0263432575277196	0.022853934940117	0.00547967438723741	0.0217510084116216	0.0229695226827928	0.0336878863126134	0.0125816504125328	0.0230225002123539
FHL2	2.44613678813418	1.18566140190284	0.0529344264103362	0.029390360706266	0.0318769121524911	0.0291311134010714	0.0123690234213465	0.0127070450671469	0.0548298914190862	0.00979874489008622	0.0109786624526024
ASS1	2.41155577749216	0.304191042652221	0.0404176693844867	0.0574456911454888	0.0342053281553051	0.0356883696268069	0.014385866008116	0.0124917816345562	0.0480172172540498	0.0259431776578213	0.0301918533420037
SLC12A2	3.27807281727761	0.28032079078736	0.0939564477776362	0.0537418613176199	0.0634701371181071	0.034749593965435	0.0418966673684405	0.0380525774957427	0.0717240463250107	0.0410197991765103	0.0225477510189374
PLPP2	2.40913104788537	0.129890341554116	0.0278820720708358	0.0156084510419042	0.018767778998633	0.00514255741146497	0.00872584703433985	0.0123934169725937	0.0254650190870663	0.0133581834975043	0.0165913344310947
DSTN	10.0224504965992	8.36565609249668	1.02342216567329	0.480052440213585	0.521505271729436	0.129703055216694	0.230387206652454	0.342384821549728	0.602758662311386	0.462894038526034	0.29459789887169
ANXA4	3.74926734509263	0.736024271792104	0.666533318392442	0.179833772811884	0.139003512446469	0.182864291066432	0.0835667310303434	0.0457678098191207	0.127941486694092	0.0816187754805954	0.0394072281561479
ADIRF	4.75543867538514	3.63064482271508	0.120004619442772	0.0949631877138346	0.0658136990984581	0.0694571183829042	0.0538287519125322	0.0562162033093714	0.0772289781105867	0.0298839736397474	0.0384233376333196
LMO7	2.2937926445166	0.231588993692901	0.0707035790668271	0.0212839616374317	0.0388291469215334	0.0728827251042767	0.0264797458933619	0.0210859602857343	0.0752333845218489	0.0193977317069184	0.0245818288866569
PPP1R1B	2.18812688334638	0.0287867998041037	0.0205275329310922	0.0290464351903569	0.0238339489368312	0.0057916345780801	0.00914118395175225	0.00838624324227277	0.0348188868998768	0.00871822081380905	0.0156849214392271
RRBP1	4.55139921331577	1.91649264152868	0.66921117158288	0.223038872443699	0.441561002854115	0.0331063805629987	0.0779367195674807	0.0829198120509941	0.131009436927335	0.105280136344512	0.114197401528108
AGR3	1.96101330531323	0.0441786971847795	0.0315657535078237	0.0292801371828748	0.0194231116838436	0.0360440047612154	0.0134822719391928	0.00597743306076639	0.0447769448688566	0.0126221218728157	0.0161484681804036
CDH17	2.42658293686509	0.0303241400496094	0.0441974966480989	0.0154620383811451	0.0423417502540153	0.027243173624157	0.0179738679983778	0.020681291501851	0.0240649513304885	0.0255307418777721	0.00630745200343816
PCBD1	3.48992613268269	0.569304545827956	0.86521147651108	0.195817073698068	0.194963340656578	0.0469276360359244	0.0984825855739035	0.10642245074081	0.155978246688273	0.0615078234897919	0.0944374804849395
LSR	2.7392306789562	0.142142386201332	0.0619407535366568	0.0249040023416792	0.0496118620735139	0.0430865063059571	0.0676935305175834	0.0444181638951258	0.0510309554430096	0.0390741009907191	0.0334466348185024
FERMT1	2.43770891990193	0.0529347151605984	0.0146721046920201	0.0116029553475361	0.0182291100965654	0.0629559807606026	0.0175654319510884	0.00552243831087612	0.00646565891925847	0.0124767610212129	0.00693775488757129
DPEP1	1.92909655063479	0.0765103866051493	0.0255794164513923	0.00723515625863651	0.0147028168118701	0.00474411585477559	0.0300477605691132	0.0113116152351326	0.0126856871981103	0.00656487661492171	0.0113902009196847
DSG2	2.41624712355208	0.120682578519793	0.0198747501792253	0.0147967188546126	0.0286922262847533	0.00303332664398638	0.0132964582253497	0.0242132975135263	0.0159224381313808	0.00755910994547358	0.00936474070415344
IGFBP2	2.46135309469141	0.739195864635705	0.0601201561482917	0.0298955942420937	0.0185029434600025	0.0131091131091131	0.0133299829568423	0.0141211133992925	0.0192299106953916	0.0621768433504535	0.0187077260894319
PRAC1	1.83162236662879	0.0182042027533728	0.0324188475670273	0.00846204751505526	0.0192503309498383	0.0100217743173544	0.0116447315179567	0.0131930638743752	0.0121111322123696	0.0101404671717172	0.0118295786900438
ANXA3	1.59892964845333	0.100291012530141	0.030561727648307	0.0173310044837782	0.0123124962464279	0.00653248064455641	0.00808258569128134	0.00848842543323278	0.0202043248007815	0.0156059252265791	0.0148728814831486
MUC1	1.71895183560124	0.0991687632197505	0.0446351502943516	0.0293969934737823	0.0396542323931834	0.0298253836643502	0.0206378974148582	0.0142533765447347	0.0177765116999758	0.00983120270804094	0.0158500186543962
PDLIM1	3.48716369755558	4.76757854071012	0.129021171494607	0.0326113931693449	0.117806319525278	0.350311710241812	0.0225563700208731	0.0221774362688831	0.0888410268776096	0.055705550991842	0.046245731759054
RND3	2.07697720965854	0.984141964959433	0.0996454275003479	0.00523316762116973	0.0111480782683185	0.0180015711290376	0.00491596638655462	0.00554027029319968	0.00215180843871789	0.00436422413793103	0.0071757789574047
MPST	2.86259998895193	0.677887300197846	0.381875171187821	0.0958380025475349	0.125192698952638	0.0479932209998954	0.10116497612989	0.0663611735494344	0.280769175559484	0.159698248550822	0.0812959720322179
EDN1	1.84195089947661	0.417809093194846	0.0394899885176102	0.0774879224101223	0.0159871530263449	0.00466669172272961	0.011361020250987	0.00757866205794537	0.0140764736352972	0.0102702952554329	0.00832098654451248
SCD	2.11501040663917	0.174967701282457	0.64325776249314	0.0430392117340904	0.0440142684336285	0.0140534582786138	0.0238803470962943	0.0111233399756689	0.047760801170862	0.00590428979750859	0.0266613970903117
CDH1	2.38421567160917	0.059755162466811	0.0230596113774778	0.0154726865616358	0.0315102134375398	0.00389895574289984	0.00561588645713427	0.0116937115965513	0.0127367379608207	0.017134626378442	0.0135273265466224
PKP3	1.97966070064176	0.039167603694847	0.0377808316279335	0.0319608171506907	0.0191537271595074	0.00705921510232876	0.0112065544608648	0.0118140355126555	0.0268372938411151	0.0155801551086161	0.0194289937505748
TNFRSF12A	2.2646033712137	2.0133805008304	0.197696637285634	0.0440359131461319	0.0673665602426889	0.0379697414843104	0.0336731309782424	0.0436464523885416	0.110470244951734	0.0478108527241321	0.0352682913766977
PRSS8	1.96319212935541	0.0472882068586418	0.0277441877113891	0.0236322064093705	0.00733691671008072	0.0075120646549218	0.00928452612780968	0.0178271629789518	0.0163149722626663	0.0120816228790367	0.0117556302290581
ITGB4	1.47063916533222	0.221799717117049	0.038595349230204	0.0118690627739393	0.0261995938240469	0.00269447639195538	0.00721851721851722	0.00917729381226835	0.0481944303587301	0.0114699489460554	0.00744794014845415
SOX9	2.37913489509017	0.0663297779305378	0.0289620674347677	0.0197296929131354	0.0154734898770789	0.00349500037000037	0.0155202797695338	0.020545115947331	0.0196498422004609	0.00712615237548748	0.0152158829716521
JUP	2.0896875414135	0.310044231703668	0.0364473902208595	0.0231098569590593	0.0390170953506584	0.0200744101102172	0.0100157092910716	0.0102480585695716	0.0230109153168771	0.00373499696694884	0.0236849996281194
CDX1	1.92085695703788	0.0361234815216642	0.0207911572550251	0.0186940339691338	0.0131157934905423	0.00139343214694902	0.0143352548385283	0.0181926987335922	0.0374079654231055	0.0120593301592474	0.010172232907851
KRT20	2.8819855507036	0.0343829978315501	0.0222906010565621	0.0283415506242837	0.024231966891944	0.014608129403435	0.00412826340362572	0.00885977264424861	0.0206603964460197	0.00960026137197359	0.0110154842354741
SERINC2	2.0622318337723	0.170328184593282	0.132795826455569	0.0438749844348988	0.0118851219241207	0.017503984899175	0.00901414883136385	0.0164298235185018	0.0272506676868815	0.00583268447064657	0.00427111648041881
AHCY	2.26450211798897	0.332458336402492	0.353779060318844	0.10240287145973	0.118963272589308	0.129663408407256	0.0551059977827626	0.0727849126597328	0.149935729020974	0.0395879917511719	0.0320379313056884
WFDC2	1.30482102040914	0.0587387141506117	0.00856152740271911	0.00799826560204226	0.0137087247269146	0.00171440708141576	0.0099673465482289	0.00381024204553616	0.00396683860721444	0.00111914600550964	0.00947314199708181
VIL1	1.75229932845018	0.0193470494706045	0.0239885825767079	0.0145947272588099	0.0269268295164259	0.00849063405598871	0.00823262325817161	0.0113672410685384	0.0185451270701552	0.0104020774976657	0.0071668367663268
TMC5	1.5272515564084	0.0127643181492582	0.00726070226070226	0.0055304525610991	0.00992353490594166	0.0007758034593078	0.00320756585462468	0.00609142708106874	0.0133373642147545	0.0165704985160949	0.00601183099178288
TSPAN3	2.16513085330766	0.617675530686145	0.339037897499058	0.0667538516641651	0.119870277357072	0.124176606920632	0.0412203465627078	0.0349824686126429	0.062047160294406	0.0541718126497319	0.0219649733584408
LGALS3BP	3.41631959403826	2.90459707819043	0.897070254877056	0.140615121603262	0.0711921565451532	0.0153611647588196	0.0819926976641267	0.0834899658746626	0.096984099947298	0.0294264758161197	0.0653947891134691
GGH	2.66741506059185	0.220108703745431	0.215261965960617	0.0382305514907635	0.113341406410923	0.0359745690891154	0.0129651911214623	0.0160504369832563	0.360960378049639	0.029165573285091	0.0249874622014197
LAD1	1.68159727742776	0.0450324924285361	0.0204719333353844	0.0138625773993316	0.024960002779642	0.030388977529049	0.0052340509336189	0.0113818920554116	0.00997140620345808	0.0107777727137687	0.0038324814946602
DSP	1.70681969682732	0.0606289625224518	0.0201162048022647	0.014311443259898	0.0186766376032737	0.0214169136519797	0.0293716087042358	0.00526911730875925	0.0457396458872837	0.0124930006565079	0.0107079433724577
SLC2A1	1.53474380827435	0.147720999944118	0.104245697341046	0.0499194919829244	0.0717482134175412	0.0500077606399783	0.0264510173879168	0.0307658274234655	0.104374273574341	0.0409832032237368	0.0602752097125645
KRTCAP3	1.53306714439054	0.0143133937749469	0.0159153357302317	0.0155524411814001	0.0191604205675161	0.00551036366500403	0.0306551776891607	0.0165308726905729	0.0143038828152017	0.011430428460827	0.00704376086325764
STARD10	1.95784766950021	0.218060571221769	0.0596575796589734	0.0382118388526352	0.0450778037090746	0.0888530832314631	0.0426422615495315	0.0421897963230255	0.038719123489189	0.0578996237354402	0.031489265798405
FAM84A	2.18240897614193	0.108975796533919	0.0219385743608616	0.00536445634115327	0.0107478834096228	0.00145461447982456	0.00960042452140153	0.0159532274254273	0.00888197989766176	0.00385647641747241	0.0138041212004376
TINAGL1	1.54991361087479	1.0479408569517	0.0299377897803271	0.0316848663881326	0.0678357152983105	0.0165208271875248	0.0121546710446378	0.00852009792498268	0.0391927116937249	0.0120976255927793	0.00930700463039377
LAMB3	1.63954767189374	0.0871368812315092	0.0618722761158327	0.054788935312084	0.0375635021874705	0.00560820274827425	0.0075995676592437	0.00405317542479736	0.00610910305792196	0.00609584111422347	0.00785695545937464
TMEM45B	1.57178802539738	0.0246678995815602	0.0337542267439416	0.0195234485087041	0.0124457790101609	0.00189651618223047	0.00435893461468909	0.0182388208096269	0.0159786374131847	0.00465863037671548	0.00840683863939678
SH3YL1	1.79019674643266	0.174247960897984	0.0825196528331144	0.0204999349712591	0.0491057762765115	0.0366752873365512	0.0701744618328055	0.0909698192802617	0.0256894202944789	0.0280294940859994	0.0478340093076531
SDC4	2.42347497049201	0.255298645136812	0.290340812190538	0.226137561599042	0.0644961065907495	0.013047981172662	0.122112485904382	0.0700067299677441	0.150473563388024	0.0421134153233284	0.0575369866242964
TRIM31	1.15474436439833	0.0590088213333388	0.0222975109251114	0.00861125362196611	0.0119947332221536	0.00213252356109499	0.0132950959156012	0.00493005519616726	0.0118375231511273	0.0131416751097602	0.0173007758795072
SDCBP2	1.29338679962633	0.0801093950463541	0.0159323939797266	0.0152661386839992	0.0127248261942139	0.0082831577341536	0.00942919617455511	0.0114187261159949	0.0189435758633635	0.00176516368041469	0.00792864359228511
ST14	1.97094610649412	0.0610635795211052	0.657272478986341	0.109214062627359	0.0624609915524999	0.0922116022562735	0.0136945294921367	0.0133923062540345	0.00949411557414601	0.0194148824479694	0.00909925707607326
LLGL2	1.41187754850706	0.0299731998686585	0.0420303441302204	0.0392800442878436	0.055486845858621	0.00238992204264501	0.0378137949908271	0.036460021195663	0.0460935879599654	0.0416801584843135	0.0401290856578488
EPHA2	1.3430753720571	0.162460742928299	0.0464887644062555	0.0162902820686156	0.0310674302193301	0.0168713950226555	0.00585264408793821	0.00832717741208679	0.00486272986272986	0.00964844009093397	0.0147579109727169
SPINT1	1.71713614363993	0.0502815892041085	0.312853253210719	0.0646911200454237	0.0265176418033154	0.0122480286075027	0.018447680709344	0.00648825311122839	0.0442734511623051	0.00760050063476221	0.014147663072999
CXADR	1.5880837450771	0.0309445851308435	0.0183643969700814	0.00744731241298747	0.00849851434826804	0.00761810538842899	0.0100511508951407	0.00495363924213827	0.0156407153651248	0.00364671953492141	0.00416037450921172
CCND1	2.21265954650755	0.881256660509192	0.366070313766791	0.0298652665515386	0.0402397581565583	0.0758012727024891	0.0774867677152704	0.0121271770287577	0.0227784094843084	0.0171326797889298	0.0112615285863173
MYH14	1.64679969134243	0.0382418924401789	0.0345224294902153	0.0151395225040524	0.00892460085236146	0.00437967715000075	0.0172376027083372	0.0187984739996047	0.0228703667500564	0.00296401278527403	0.0331203273718758
ABHD11	1.42382611276356	0.0998522828807679	0.0950162418339184	0.0355164848182654	0.0418517022479161	0.021251046736844	0.0329749594707653	0.0248055535028049	0.127194566635942	0.042912420502041	0.0372485163308837
ZG16B	1.59349136309977	0.0366433077508128	0.0602573641304711	0.0306368472362734	0.0166251999314342	0.00331228036553261	0.0530360082297218	0.0179317947213754	0.0345250922227697	0.0121073813105208	0.00753411115568218
MGST2	2.49147333281265	0.925722567742191	1.1823689027662	0.2081714812457	0.162763522674686	0.0697899648210712	0.0646943874873984	0.0258203525383735	0.0613630632110583	0.0570559317184847	0.0177950406300179
IFT172	1.12842274546531	0.0304611802523475	0.0345797357710437	0.0150100046709035	0.0154530178487588	0.00725417595165494	0.0290199583336838	0.010621071228268	0.00443097195065699	0.00970783342706171	0.00901968168870034
CYP3A5	1.60072715089074	0.0371297176731485	0.0205826864523158	0.00876297201289739	0.0174637886663612	0.0311718869754584	0.0176492382374735	0.0131550887280637	0.0122242390890244	0.0188993407994064	0.01899650170764
ERBB3	1.45620932298949	0.0657462171188348	0.0196473076625163	0.0104813267292153	0.017445257448647	0.000561607704464847	0.010544366454679	0.0134452584452584	0.0129395987860555	0.0110908998835135	0.0210456618350629
KLK1	1.39780326056352	0.0184806760530835	0.0293534643785199	0.010113984229821	0.0162529211594187	0.115123435005152	0.0167853525047591	0.00764626509207188	0.0463114614532682	0.00772086886217321	0.00832198094215171
ASCL2	1.55773469045247	0.0176107455148937	0.185613903672168	0.068509401064352	0.0268519258985512	0.0028199854166705	0.0114110008535914	0.0149711655305428	0.0298262337788739	0.0130261379816932	0.0113779727092333
HEBP2	2.53510711274496	0.705505534447273	0.306253127061953	0.140205578078712	0.143575847383639	0.0703616407756925	0.143825515709116	0.125817478282487	0.329525690535955	0.0580558044518116	0.0651333684964407
BACE2	1.65532790580481	0.63280276119246	0.0390721454273176	0.0103992009631996	0.0589799882585361	0.0541550355384412	0.0128324654411611	0.0140492100388517	0.00360466305348195	0.00786164712795148	0.00907387978991406
TPD52	2.22927154780709	0.0837359778307548	0.25414289771356	0.0399422206003094	0.231500591367314	0.331735863756636	0.0739531939962031	0.0834804693874831	0.118358104714139	0.161157285515656	0.0804001202332714
H1F0	1.79633375458315	0.802213263316213	0.255684477900379	0.109792063486859	0.0344860015549329	0.0322796474254295	0.0194902439558604	0.0161719588188992	0.035974433451378	0.0143027732778758	0.00832932015036119
